x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y
,A0,A1,A0,A0,47.0,A0,A0,A0,A1,A0,A0,A1,86.05,A0
A3155,A1,A0,A1,A0,71.0,A1,A1,A1,A0,A0,A1,A3,47.6,A0
A3156,A1,A1,A0,A0,7.0,A2,A0,A1,A0,A0,A0,A3,76.45,A1
A3157,A0,A0,A0,A0,44.0,A2,A1,A1,A1,A0,A2,A2,65.4,A0
A3158,A0,A0,A0,A0,7.0,A2,A2,A2,A2,A2,A0,A0,19.95,A0
A3159,A0,A0,A0,A1,1.0,A2,A0,A0,A0,A0,A0,A2,71.65,A1
,A1,A1,A1,A0,72.0,A0,A0,A1,A1,A1,A1,A3,114.65,A0
A3161,A0,A0,A1,A1,33.0,A2,A2,A2,A2,A2,A2,A0,20.6,A0
A3162,A0,A0,A1,A0,32.0,A0,A0,A0,A1,A1,A0,A1,98.85,A0
A3163,A0,A0,A0,A0,69.0,A2,A2,A2,A2,A2,A1,A0,19.1,A0
A3164,A0,A1,A1,A0,69.0,A1,A1,A1,A1,A1,A1,A1,56.55,A0
A3165,A1,A0,A0,A0,3.0,A2,A2,A2,A2,A2,A0,A2,19.55,A0
A3166,A1,A0,A0,A0,1.0,A2,A1,A1,A0,A0,A0,A2,50.15,A0
A3167,A1,A1,A0,A0,11.0,A0,A1,A1,A0,A0,A0,A2,55.6,A0
A3168,A0,A0,A0,A0,5.0,A2,A2,A2,A2,A2,A0,A0,19.95,A0
A3169,A1,A0,A1,A0,72.0,A0,A0,A1,A1,A1,A1,A1,115.55,A0
A3170,A1,A0,A0,A0,11.0,A0,A0,A1,A0,A0,A0,A3,79.0,A0
A3171,A1,A1,A0,A0,2.0,A1,A1,A0,A0,A0,A0,A2,24.35,A1
A3172,A1,A1,A0,A0,5.0,A2,A1,A1,A0,A0,A0,A1,59.9,A0
A3173,A0,A0,A0,A0,1.0,A2,A1,A1,A0,A0,A0,A0,50.75,A0
A3174,A0,A0,A1,A1,42.0,A2,A2,A2,A2,A2,A1,A0,19.35,A0
A3175,A0,A0,A1,A0,64.0,A0,A1,A0,A0,A1,A2,A0,70.15,A0
,A0,A0,A1,A0,72.0,A0,A0,A1,A0,A1,A1,A2,99.15,A0
A3177,A1,A0,A1,A0,71.0,A2,A1,A1,A1,A1,A1,A1,84.4,A0
A3178,A0,A1,A0,A0,19.0,A0,A0,A0,A1,A0,A0,A2,88.2,A1
A3179,A1,A0,A0,A0,,A2,A2,A2,A2,A2,A2,A0,20.65,A0
A3180,A1,A0,A1,A1,8.0,A2,A1,A1,A0,A0,A0,A0,54.65,A0
,A1,A1,A0,A0,32.0,A2,A0,A0,A1,A1,A0,A2,90.95,
A3182,A1,A0,A1,A0,56.0,A2,A0,A0,A1,A1,A0,A2,98.7,A0
A3183,A0,A0,A1,A1,57.0,A0,A0,A0,A0,A0,A0,A2,74.3,A0
A3184,A0,A0,A1,A0,14.0,A2,A1,A0,A0,A0,A0,A3,48.8,A0
A3185,A0,A0,A0,A0,1.0,A2,A1,A0,A0,A0,A0,A0,44.6,A0
A3186,A0,A0,A0,A1,16.0,A0,A1,A1,A0,A1,A0,A2,69.1,A0
A3187,A0,A1,A1,A0,43.0,A0,A0,A0,A1,A0,A0,A2,94.3,A0
A3188,A1,A0,A0,A0,66.0,A1,A1,A1,A1,A1,A1,A3,61.35,A0
,A0,A0,A1,A1,69.0,A2,A1,A1,A0,A0,A1,A3,59.75,A0
A3190,A1,A0,A0,A0,36.0,A0,A0,A0,A1,A1,A0,A2,99.15,A1
A3191,A0,A0,A0,A0,40.0,A0,A0,A0,A1,A1,A0,A0,102.65,A0
A3192,A0,A0,A0,A0,6.0,A2,A1,A0,A1,A0,A0,A0,60.9,A0
A3193,A0,A0,A1,A0,44.0,A1,A1,A0,A1,A1,A1,A3,54.3,A0
A3194,A1,A0,A0,A0,1.0,A1,A1,A0,A0,A0,A0,A0,24.9,A0
A3195,A0,A0,A1,A0,44.0,A0,A0,A1,A0,A0,A0,A1,84.8,A0
A3196,A0,A0,A0,A1,4.0,A0,A0,A0,A1,A1,A0,A2,101.7,A1
A3197,A0,A0,A0,A0,7.0,A2,A1,A1,A0,A0,A0,A0,51.0,A1
A3198,A1,A0,A0,A0,,A0,A0,A0,A1,A1,A0,A2,100.2,A1
A3199,A1,A0,A0,A0,35.0,A1,A1,A0,A0,A0,A0,A0,33.45,A0
A3200,A1,A0,A1,A1,21.0,A2,A1,A0,A0,A0,A0,A2,44.95,A0
A3201,A0,A0,A1,A1,13.0,A2,A2,A2,A2,A2,A2,A0,20.0,A0
A3202,A0,A0,A1,A1,1.0,A0,A0,A0,A0,A0,A0,A2,74.5,A1
A3203,A1,A0,A1,A0,18.0,A2,A0,A0,A1,A1,A0,A1,95.95,A0
A3204,A1,A0,A1,A1,67.0,A0,A0,A0,A1,A1,A1,A3,105.65,A0
A3205,A1,A1,A1,A0,35.0,A0,A0,A1,A1,A0,A0,A3,100.5,A1
A3206,A0,A0,A0,A0,7.0,A0,A0,A0,A1,A1,A0,A2,93.85,A1
A3207,A0,A0,A1,A0,36.0,A0,A0,A0,A1,A1,A0,A2,95.4,A0
A3208,A1,A0,A0,A0,17.0,A0,A0,A1,A1,A0,A0,A2,94.4,A1
A3209,A0,A0,A1,A0,65.0,A0,A0,A0,A1,A0,A0,A3,91.85,A1
A3210,A0,A0,A1,A1,10.0,A2,A1,A0,A1,A0,A0,A0,60.2,A0
A3211,A1,A0,A1,A0,6.0,A0,A0,A0,A1,A1,A0,A2,105.3,A1
A3212,A1,A1,A1,A1,65.0,A0,A0,A0,A1,A1,A2,A2,107.45,A0
A3213,A0,A0,A0,A0,1.0,A2,A0,A0,A0,A0,A0,A2,69.8,A1
A3214,A1,A0,A0,A0,62.0,A0,A0,A1,A0,A0,A2,A2,92.05,A0
A3215,A1,A0,A0,A0,28.0,A0,A1,A1,A0,A0,A2,A0,59.0,A0
A3216,A1,A0,A0,A0,36.0,A1,A1,A1,A0,A0,A1,A3,31.05,A0
A3217,A0,A0,A1,A0,72.0,A0,A1,A0,A1,A1,A1,A1,85.45,A0
A3218,A1,A0,A0,A0,1.0,A1,A1,A0,A0,A0,A0,A3,29.95,A1
A3219,A0,A0,A1,A1,12.0,A2,A2,A2,A2,A2,A1,A0,19.7,A0
A3220,A0,A0,A0,A0,9.0,A1,A1,A0,A1,A0,A0,A1,34.7,A1
A3221,A1,A0,A0,A0,1.0,A2,A0,A0,A0,A0,A0,A0,69.95,A1
A3222,A0,A0,A1,A1,61.0,A1,A1,A1,A0,A0,A0,A3,33.6,A0
A3223,A0,A0,A1,A1,67.0,A2,A1,A1,A1,A1,A1,A1,81.35,A0
A3224,A1,A0,A0,A0,59.0,A0,A0,A0,A0,A0,A0,A2,83.25,A0
A3225,A0,A0,A1,A1,55.0,A2,A1,A0,A0,A0,A1,A1,55.25,A0
A3226,A1,A0,A0,A0,15.0,A2,A0,A0,A1,A1,A0,A1,94.0,A0
,A1,A0,A1,A0,13.0,A1,A1,A0,A1,A1,A0,A3,48.75,A1
A3228,A0,A0,A0,A0,10.0,A0,A0,A0,A0,A0,A0,A2,79.85,A0
A3229,A1,A1,A1,A0,62.0,A2,A1,A1,A1,A1,A1,A1,79.95,A0
A3230,A0,A0,A0,A0,26.0,A2,A1,A0,A0,A0,A0,A3,49.15,
A3231,A1,A1,A1,A1,14.0,A0,A0,A0,A1,A1,A0,A2,95.8,A0
A3232,A0,A0,A1,A1,49.0,A0,A0,A0,A1,A0,A2,A2,93.65,A0
A3233,A1,A0,A1,A1,72.0,A0,A0,A1,A1,A1,A1,A3,115.6,A0
A3234,A0,A0,A1,A1,46.0,A2,A2,A2,A2,A2,A1,A1,19.75,A0
,A1,A1,A0,A0,28.0,A0,A1,A0,A0,A0,A0,A3,64.45,A0
A3236,A1,A0,A1,A1,11.0,A2,A1,A1,A0,A0,A0,A3,51.0,A0
A3237,A0,A0,A1,A1,4.0,A2,A2,A2,A2,A2,A1,A1,19.5,A0
A3238,A0,A0,A0,A0,66.0,A1,A1,A0,A0,A0,A2,A1,29.45,A0
A3239,A1,A0,A1,A1,34.0,A1,A1,A1,A1,A1,A2,A0,61.25,A0
A3240,A1,A0,A0,A0,43.0,A1,A1,A0,A1,A1,A0,A3,49.05,
A3241,A1,A0,A0,A0,16.0,A0,A0,A0,A0,A0,A0,A1,74.75,A0
A3242,A0,A0,A0,A0,51.0,A0,A0,A0,A0,A0,A0,A3,81.0,A0
A3243,A1,A0,A0,A0,1.0,A2,A1,A0,A0,A0,A0,A0,45.15,A0
A3244,A1,A0,A1,A0,71.0,A0,A0,A0,A1,A1,A1,A3,93.7,A1
A3245,A1,A0,A0,A0,11.0,A0,A1,A0,A0,A1,A0,A0,58.95,A0
A3246,A0,A0,A1,A0,16.0,A0,A0,A0,A0,A0,A0,A3,73.85,A1
A3247,A1,A0,A0,A0,1.0,A2,A1,A0,A0,A0,A0,A0,45.95,A1
A3248,A1,A0,A0,A0,1.0,A2,A2,A2,A2,A2,A0,A0,20.5,A0
A3249,A0,A0,A0,A0,50.0,A2,A0,A1,A0,A0,A2,A1,90.1,A0
A3250,A1,A0,A0,A0,18.0,A2,A0,A1,A0,A0,A0,A2,75.4,A0
A3251,A1,A0,A0,A0,10.0,A0,A0,A0,A0,A0,A0,A2,74.75,A1
,A0,A1,A1,A0,29.0,A2,A0,A1,A0,A1,A2,A3,90.1,A0
A3253,A1,A1,A1,A0,32.0,A0,A0,A0,A1,A0,A0,A1,85.95,A1
A3254,A0,A0,A1,A1,40.0,A0,A0,A0,A0,A0,A0,A2,81.2,A0
A3255,A1,A0,A0,A1,48.0,A2,A2,A2,A2,A2,A2,A0,19.95,A0
A3256,A1,A1,A1,A0,20.0,A2,A1,A0,A0,A1,A0,A2,60.0,A0
A3257,A0,A1,A1,A0,70.0,A0,A0,A0,A1,A1,A2,A2,104.8,A0
A3258,A1,A0,A0,A0,25.0,A0,A0,A0,A1,A0,A0,A0,84.6,A0
A3259,A1,A0,A1,A1,3.0,A2,A2,A2,A2,A2,A0,A0,19.3,A0
A3260,A1,A0,A1,A1,58.0,A0,A1,A1,A1,A0,A1,A0,75.8,A0
A3261,A0,A0,A1,A0,71.0,A0,A1,A0,A1,A1,A1,A1,84.2,A0
A3262,A0,A0,A1,A1,,A0,A2,A2,A2,A2,A1,A1,24.75,A0
A3263,A0,A0,A1,A1,68.0,A0,A0,A1,A0,A0,A2,A3,85.5,A0
A3264,A0,A0,A1,A1,63.0,A0,A2,A2,A2,A2,A1,A1,24.65,A0
A3265,A0,A0,A1,A1,17.0,A0,A2,A2,A2,A2,A1,A0,25.15,A0
,A0,A0,A1,A0,72.0,A0,A0,A1,A1,A1,A1,A1,110.9,A0
A3267,A1,A1,A0,A0,14.0,A0,A0,A0,A0,A0,A0,A2,74.3,A1
A3268,A0,A0,A0,A0,2.0,A2,A1,A0,A0,A0,A0,A3,46.6,A0
A3269,A0,A0,A0,A1,69.0,A0,A1,A1,A1,A0,A1,A1,79.45,A0
,A0,A0,A0,A0,21.0,A2,A2,A2,A2,A2,A2,A0,20.35,A0
A3271,A1,A0,A0,A0,7.0,A0,A1,A1,A0,A0,A0,A2,53.65,A0
A3272,A0,A0,A0,A0,53.0,A0,A2,A2,A2,A2,A1,A0,24.6,A0
A3273,A0,A1,A0,A0,18.0,A0,A0,A0,A1,A0,A0,A3,93.9,A0
A3274,A0,A0,A0,A0,,A0,A0,A0,A1,A0,A0,A2,95.5,A0
A3275,A1,A1,A1,A0,72.0,A0,A1,A1,A1,A1,A1,A1,89.1,
A3276,A0,A0,A0,A0,12.0,A0,A0,A0,A1,A1,A0,A2,94.55,
A3277,A0,A0,A1,A1,70.0,A0,A1,A1,A1,A1,A1,A1,90.15,A0
A3278,A0,A0,A0,A0,1.0,A2,A1,A0,A0,A0,A0,A2,45.65,A1
A3279,A0,A0,A1,A1,2.0,A2,A2,A2,A2,A2,A2,A0,20.2,A0
A3280,A1,A0,A1,A0,72.0,A0,A1,A1,A1,A1,A1,A3,84.9,A0
A3281,A1,A0,A1,A0,53.0,A2,A2,A2,A2,A2,A2,A3,20.8,A1
A3282,A0,A0,A0,A0,22.0,A0,A2,A2,A2,A2,A1,A0,25.25,A0
A3283,A1,A0,A1,A1,12.0,A2,A2,A2,A2,A2,A0,A1,20.1,A0
A3284,A0,A1,A0,A0,55.0,A0,A0,A1,A1,A1,A0,A2,98.8,A1
A3285,A0,A0,A0,A0,69.0,A1,A1,A1,A1,A1,A1,A3,60.05,A0
A3286,A1,A0,A1,A1,72.0,A0,A1,A1,A1,A1,A1,A1,89.75,A0
A3287,A1,A0,A0,A0,27.0,A0,A0,A0,A1,A1,A0,A3,95.6,A0
A3288,A0,A0,A0,A1,71.0,A0,A2,A2,A2,A2,A1,A0,24.35,A0
A3289,A0,A0,A1,A1,65.0,A0,A2,A2,A2,A2,A1,A1,24.75,A0
A3290,A0,A0,A0,A0,63.0,A2,A1,A1,A1,A1,A1,A3,86.7,A0
,A1,A0,A0,A0,10.0,A1,A1,A1,A0,A0,A0,A0,29.75,A0
A3292,A1,A0,A0,A1,9.0,A2,A0,A1,A0,A1,A0,A3,93.0,A0
A3293,A1,A0,A1,A1,58.0,A0,A0,A1,A0,A1,A0,A3,93.4,A1
A3294,A1,A0,A0,A0,38.0,A2,A0,A0,A1,A1,A2,A0,89.1,A0
A3295,A1,A0,A1,A1,18.0,A0,A2,A2,A2,A2,A1,A1,24.65,A0
A3296,A0,A0,A1,A1,,A2,A0,A0,A0,A0,A0,A0,69.9,A1
A3297,A1,A0,A0,A1,4.0,A2,A0,A0,A1,A1,A0,A3,98.1,A1
A3298,A1,A0,A0,A1,4.0,A0,A0,A0,A0,A0,A0,A0,87.1,A1
A3299,A0,A0,A0,A0,3.0,A1,A1,A0,A1,A0,A0,A0,40.15,A1
A3300,A1,A1,A0,A0,1.0,A2,A0,A0,A0,A1,A0,A2,85.0,A1
A3301,A0,A0,A0,A0,37.0,A2,A0,A0,A0,A0,A0,A0,70.35,A0
A3302,A1,A0,A1,A0,59.0,A2,A0,A0,A1,A1,A1,A0,100.05,A0
A3303,A0,A0,A0,A0,29.0,A1,A1,A1,A0,A0,A2,A0,35.6,A0
A3304,A0,A1,A0,A0,62.0,A0,A0,A0,A1,A1,A2,A3,110.75,A0
A3305,A1,A0,A1,A1,58.0,A0,A0,A0,A1,A1,A2,A1,105.2,A0
A3306,A1,A0,A0,A0,42.0,A0,A1,A0,A1,A1,A1,A1,78.45,A0
A3307,A1,A0,A1,A1,24.0,A0,A2,A2,A2,A2,A1,A0,24.7,
A3308,A1,A0,A1,A1,15.0,A0,A2,A2,A2,A2,A0,A2,25.25,A0
A3309,A1,A0,A0,A0,66.0,A0,A1,A1,A1,A1,A1,A1,90.05,A0
A3310,A0,A0,A0,A0,2.0,A2,A0,A0,A0,A0,A0,A2,70.3,A0
A3311,A0,A0,A0,A0,66.0,A2,A2,A2,A2,A2,A1,A3,19.35,A0
A3312,A0,A0,A0,A0,1.0,A2,A1,A0,A0,A0,A0,A0,49.05,A0
A3313,A0,A0,A1,A0,30.0,A0,A0,A0,A1,A1,A0,A1,94.05,A1
A3314,A0,A0,A1,A1,1.0,A2,A0,A0,A0,A0,A0,A1,69.95,A0
A3315,A0,A1,A1,A0,29.0,A0,A1,A0,A0,A0,A0,A2,51.6,A0
A3316,A1,A0,A1,A1,59.0,A2,A2,A2,A2,A2,A1,A1,19.5,A0
A3317,A1,A0,A0,A0,6.0,A1,A1,A1,A1,A1,A1,A0,63.4,A0
A3318,A1,A1,A1,A0,72.0,A0,A0,A0,A1,A1,A1,A1,110.8,A0
A3319,A0,A0,A0,A0,4.0,A0,A0,A0,A0,A1,A0,A2,90.05,A1
A3320,A1,A0,A0,A0,58.0,A0,A0,A1,A0,A0,A0,A3,79.8,A0
A3321,A1,A0,A0,A0,47.0,A2,A2,A2,A2,A2,A1,A1,20.25,A0
A3322,A1,A0,A0,A0,13.0,A1,A1,A0,A0,A0,A0,A2,31.65,A0
A3323,A1,A0,A1,A1,35.0,A2,A2,A2,A2,A2,A1,A0,19.85,A0
A3324,A1,A1,A1,A0,56.0,A0,A0,A1,A0,A0,A2,A2,95.65,A0
A3325,A0,A0,A0,A0,63.0,A0,A0,A0,A1,A1,A0,A2,105.4,A0
A3326,A1,A0,A1,A0,25.0,A2,A0,A0,A1,A1,A0,A2,95.15,A0
A3327,A1,A0,A1,A1,20.0,A0,A0,A0,A1,A1,A0,A3,105.85,A1
A3328,A0,A0,A0,A1,,A1,A1,A1,A0,A0,A0,A0,45.0,A0
A3329,A0,A0,A1,A1,25.0,A2,A2,A2,A2,A2,A0,A0,19.15,A0
A3330,A0,A0,A0,A0,10.0,A0,A0,A0,A1,A0,A0,A3,86.05,A1
A3331,A1,A0,A1,A1,70.0,A2,A2,A2,A2,A2,A1,A0,19.2,A0
A3332,A0,A0,A0,A0,71.0,A0,A0,A0,A0,A0,A1,A1,86.4,A0
A3333,A0,A0,A0,A0,48.0,A0,A0,A0,A1,A1,A2,A1,106.1,A1
A3334,A1,A1,A1,A0,5.0,A2,A0,A0,A0,A0,A0,A2,70.05,A0
A3335,A1,A0,A1,A1,14.0,A0,A0,A0,A0,A1,A0,A3,90.9,A1
A3336,A1,A0,A0,A1,34.0,A2,A0,A1,A1,A1,A0,A3,105.35,A0
A3337,A1,A0,A1,A0,26.0,A2,A0,A0,A0,A1,A0,A1,85.9,A0
,A1,A0,A0,A0,1.0,A2,A1,A0,A1,A0,A0,A1,55.0,A1
A3339,A1,A0,A0,A0,1.0,A2,A1,A0,A0,A0,A0,A0,44.0,A0
A3340,A1,A0,A0,A0,1.0,A0,A0,A0,A0,A0,A0,A0,79.15,A0
A3341,A0,A0,A0,A0,2.0,A2,A1,A0,A0,A0,A0,A1,46.0,A1
A3342,A0,A0,A0,A0,10.0,A0,A2,A2,A2,A2,A0,A2,24.0,A0
A3343,A1,A0,A1,A1,45.0,A2,A1,A1,A1,A1,A1,A0,81.0,
A3344,A0,A0,A1,A1,52.0,A0,A2,A2,A2,A2,A1,A0,24.8,A0
A3345,A1,A0,A0,A0,24.0,A0,A0,A0,A0,A1,A0,A2,89.55,A0
A3346,A1,A0,A0,A0,43.0,A2,A0,A0,A1,A0,A0,A2,91.65,A0
A3347,A1,A0,A0,A0,13.0,A2,A1,A1,A0,A1,A0,A3,67.8,A0
A3348,A1,A0,A1,A1,58.0,A2,A2,A2,A2,A2,A1,A1,20.5,A0
A3349,A1,A1,A1,A0,71.0,A2,A0,A1,A1,A1,A1,A3,109.7,
A3350,A1,A1,A0,A0,4.0,A0,A0,A0,A0,A0,A0,A2,74.45,A0
A3351,A0,A0,A0,A0,19.0,A2,A0,A0,A1,A0,A0,A0,89.95,A0
A3352,A0,A1,A1,A0,71.0,A0,A0,A1,A1,A1,A0,A2,107.5,A0
A3353,A0,A0,A1,A1,19.0,A2,A2,A2,A2,A2,A1,A0,20.2,A0
A3354,A0,A1,A1,A1,64.0,A0,A0,A1,A1,A1,A1,A3,111.6,A0
A3355,A1,A0,A1,A1,12.0,A2,A2,A2,A2,A2,A0,A0,19.0,A1
A3356,A1,A0,A0,A0,48.0,A0,A2,A2,A2,A2,A2,A3,24.55,A0
A3357,A1,A0,A0,A1,62.0,A0,A0,A0,A1,A1,A2,A2,100.15,A1
A3358,A0,A0,A1,A1,7.0,A1,A1,A1,A0,A0,A1,A0,38.55,A0
A3359,A1,A0,A0,A0,48.0,A0,A2,A2,A2,A2,A2,A1,25.05,A0
A3360,A1,A0,A0,A0,49.0,A0,A1,A1,A0,A0,A0,A1,59.75,A1
A3361,A1,A0,A0,A1,22.0,A2,A2,A2,A2,A2,A0,A2,20.55,A0
A3362,A0,A0,A0,A0,1.0,A2,A1,A0,A0,A0,A0,A2,50.8,A1
A3363,A1,A0,A1,A1,48.0,A0,A0,A1,A1,A1,A2,A1,103.25,A1
A3364,A1,A0,A0,A0,8.0,A2,A1,A0,A0,A0,A0,A2,49.4,A0
A3365,A0,A0,A1,A1,35.0,A2,A2,A2,A2,A2,A2,A3,20.05,A0
A3366,A0,A1,A1,A0,17.0,A2,A0,A0,A0,A0,A0,A2,76.45,A1
,A1,A0,A0,A0,6.0,A2,A0,A0,A0,A1,A0,A2,83.9,A1
A3368,A0,A0,A1,A0,58.0,A2,A1,A0,A0,A0,A2,A1,50.3,A0
A3369,A1,A0,A0,A0,1.0,A2,A1,A0,A0,A0,A0,A2,50.55,A1
A3370,A1,A0,A1,A0,41.0,A2,A0,A1,A1,A1,A2,A3,104.45,A0
A3371,A1,A0,A0,A0,39.0,A1,A1,A0,A1,A1,A0,A2,50.75,A1
A3372,A1,A0,A0,A0,29.0,A1,A1,A0,A0,A0,A0,A2,31.2,A0
A3373,A0,A0,A0,A0,3.0,A1,A1,A0,A0,A0,A0,A2,25.1,A0
A3374,A1,A1,A0,A0,66.0,A0,A0,A0,A1,A1,A2,A3,108.1,A0
A3375,A1,A1,A0,A0,56.0,A0,A0,A0,A1,A1,A0,A2,104.75,A0
A3376,A1,A0,A0,A0,36.0,A0,A1,A0,A0,A1,A2,A0,70.7,A0
A3377,A0,A0,A1,A0,42.0,A0,A1,A1,A1,A1,A2,A1,80.45,A0
A3378,A0,A0,A1,A1,32.0,A2,A0,A1,A0,A1,A2,A2,90.8,A0
A3379,A1,A1,A0,A0,,A0,A1,A0,A0,A0,A0,A2,54.9,A0
A3380,A1,A1,A1,A0,29.0,A1,A1,A1,A0,A1,A0,A2,45.0,A0
A3381,A1,A1,A0,A0,15.0,A0,A0,A0,A1,A0,A0,A1,89.0,A0
A3382,A0,A0,A1,A0,2.0,A0,A0,A0,A1,A0,A0,A2,91.45,
A3383,A1,A0,A0,A0,72.0,A0,A0,A1,A1,A1,A1,A3,116.45,
A3384,A0,A0,A1,A0,45.0,A2,A1,A1,A1,A1,A2,A3,78.8,A0
A3385,A0,A0,A0,A0,57.0,A2,A2,A2,A2,A2,A1,A3,20.65,A0
A3386,A1,A0,A1,A0,72.0,A0,A2,A2,A2,A2,A1,A3,25.65,A0
A3387,A1,A0,A0,A0,8.0,A2,A0,A1,A1,A0,A0,A2,84.95,A1
A3388,A0,A0,A1,A0,31.0,A0,A0,A0,A1,A0,A0,A2,93.8,A1
A3389,A0,A0,A0,A1,1.0,A2,A2,A2,A2,A2,A0,A0,19.25,A1
A3390,A0,A0,A0,A0,2.0,A2,A2,A2,A2,A2,A0,A0,20.25,A0
A3391,A1,A0,A1,A0,58.0,A2,A1,A1,A1,A0,A0,A1,65.25,A0
A3392,A0,A0,A1,A1,71.0,A0,A0,A0,A1,A1,A2,A3,100.55,A0
A3393,A1,A0,A0,A0,6.0,A2,A1,A1,A0,A0,A0,A2,49.45,A0
A3394,A1,A0,A0,A0,1.0,A2,A0,A0,A0,A0,A0,A2,68.65,A1
A3395,A0,A1,A0,A0,49.0,A0,A0,A0,A1,A1,A0,A2,96.2,A1
A3396,A1,A0,A0,A0,28.0,A2,A1,A1,A0,A0,A2,A0,54.3,A0
A3397,A0,A0,A1,A0,44.0,A2,A1,A1,A0,A0,A2,A3,59.85,
A3398,A0,A0,A0,A0,3.0,A2,A1,A0,A0,A0,A0,A2,43.3,A1
A3399,A0,A1,A1,A0,24.0,A0,A0,A1,A0,A0,A0,A2,78.85,A1
A3400,A0,A0,A0,A0,1.0,A2,A0,A0,A1,A1,A0,A2,88.35,A1
,A1,A0,A1,A0,71.0,A1,A1,A0,A1,A1,A1,A1,61.4,A0
,A0,A0,A1,A0,71.0,A2,A1,A1,A1,A1,A1,A3,86.1,A0
A3403,A1,A0,A0,A0,60.0,A0,A0,A0,A1,A1,A1,A2,104.7,A0
A3404,A1,A0,A1,A1,51.0,A2,A2,A2,A2,A2,A1,A0,19.95,A0
A3405,A1,A1,A0,A0,35.0,A0,A0,A1,A1,A1,A2,A3,110.8,A0
A3406,A1,A1,A1,A0,72.0,A0,A0,A1,A1,A1,A2,A3,106.85,A0
A3407,A0,A0,A1,A0,15.0,A0,A0,A0,A1,A1,A0,A2,101.1,A1
A3408,A0,A0,A1,A1,48.0,A0,A2,A2,A2,A2,A1,A3,26.3,A0
A3409,A1,A0,A1,A1,2.0,A2,A0,A0,A0,A0,A0,A2,71.65,A0
A3410,A0,A0,A1,A0,21.0,A2,A1,A0,A1,A0,A0,A3,54.6,A0
A3411,A1,A0,A0,A0,,A2,A0,A0,A1,A1,A2,A2,105.65,A1
A3412,A0,A0,A1,A0,61.0,A2,A1,A1,A1,A1,A1,A0,81.05,A0
A3413,A1,A0,A0,A0,41.0,A2,A2,A2,A2,A2,A0,A2,20.45,A0
A3414,A0,A0,A1,A1,1.0,A2,A0,A0,A0,A1,A0,A2,81.05,A0
A3415,A0,A0,A0,A0,10.0,A2,A1,A1,A0,A0,A0,A0,51.65,
A3416,A0,A0,A1,A1,17.0,A2,A2,A2,A2,A2,A2,A3,19.9,A0
A3417,A1,A0,A0,A0,34.0,A0,A1,A0,A1,A0,A0,A0,65.0,A0
A3418,A1,A0,A0,A0,67.0,A0,A2,A2,A2,A2,A1,A0,26.1,A0
A3419,A0,A1,A1,A0,72.0,A0,A2,A2,A2,A2,A1,A3,25.0,A0
A3420,A1,A0,A1,A1,67.0,A0,A0,A1,A1,A1,A2,A2,109.4,A0
A3421,A1,A0,A1,A1,3.0,A1,A1,A0,A0,A1,A0,A0,40.3,A0
A3422,A1,A0,A0,A0,10.0,A2,A2,A2,A2,A2,A0,A0,18.85,A0
A3423,A0,A0,A0,A0,51.0,A0,A2,A2,A2,A2,A2,A3,24.6,A0
A3424,A0,A0,A0,A0,16.0,A0,A1,A0,A0,A1,A0,A3,71.4,A0
A3425,A1,A0,A1,A0,20.0,A2,A2,A2,A2,A2,A2,A0,20.35,A0
,A0,A0,A0,A0,59.0,A0,A0,A0,A1,A1,A0,A2,111.35,A0
A3427,A1,A0,A0,A0,7.0,A0,A0,A0,A0,A0,A0,A0,75.45,A1
,A0,A0,A0,A1,55.0,A2,A2,A2,A2,A2,A2,A3,19.1,A0
A3429,A1,A0,A1,A1,9.0,A2,A2,A2,A2,A2,A2,A0,20.25,A0
A3430,A1,A0,A0,A0,7.0,A2,A2,A2,A2,A2,A0,A0,20.65,A0
A3431,A1,A0,A0,A0,63.0,A0,A1,A1,A1,A0,A1,A1,79.85,A0
A3432,A1,A0,A1,A1,52.0,A0,A0,A0,A1,A1,A2,A3,101.25,
A3433,A1,A0,A0,A0,22.0,A1,A1,A0,A1,A1,A0,A2,50.35,A0
A3434,A1,A0,A0,A0,36.0,A0,A1,A1,A1,A1,A2,A1,89.65,A0
A3435,A1,A1,A0,A0,11.0,A2,A0,A0,A1,A1,A0,A3,89.7,A1
A3436,A0,A0,A1,A0,35.0,A1,A1,A1,A1,A1,A2,A1,53.15,A0
A3437,A0,A0,A0,A0,14.0,A0,A0,A0,A1,A0,A0,A2,89.95,A1
A3438,A1,A0,A0,A0,29.0,A2,A1,A1,A0,A1,A0,A3,68.85,A1
A3439,A1,A0,A1,A0,72.0,A0,A0,A1,A1,A0,A1,A3,103.95,A0
A3440,A1,A0,A0,A0,3.0,A1,A1,A0,A1,A0,A0,A1,35.2,A1
A3441,A1,A0,A1,A1,9.0,A0,A1,A0,A0,A0,A0,A0,55.3,A0
A3442,A1,A0,A1,A1,35.0,A1,A1,A1,A1,A0,A1,A1,46.35,A0
,A0,A0,A0,A0,1.0,A2,A2,A2,A2,A2,A0,A0,20.15,A1
A3444,A0,A0,A0,A0,1.0,A2,A2,A2,A2,A2,A0,A0,19.65,
A3445,A0,A0,A1,A1,66.0,A2,A1,A1,A0,A0,A1,A0,65.85,A0
